date,load_mwh,wind_mwh,pv_mwh,rtpv_mwh,hydro_mwh,csp_mwh,renewable_share,net_load_ramp_rms_mw_5min
2020-02-07,86676.76761521667,28962.233333333337,9457.383333333333,5628.358333333334,8972.6,2545.6,0.5081866365338144,33.46741736525158
2020-02-08,81300.27808250833,1802.1833333333334,9744.491666666667,5670.766666666667,9174.958333333334,2735.0,0.21177592589773664,32.119079126389025
2020-02-09,79935.67989169167,2540.9166666666665,9986.741666666667,5635.808333333333,10106.591666666667,2760.9,0.22722602336374867,34.363144449340815
2020-02-10,87960.917289775,7599.358333333333,9370.191666666668,5635.424999999999,9375.508333333333,2884.2999999999997,0.25698885023596396,36.3270749132598
2020-02-11,86966.62213684166,6913.266666666667,9020.858333333334,5680.983333333334,9893.608333333335,2978.7000000000003,0.24854487620919713,37.92833416975846
2020-02-12,86649.40346118333,16698.033333333336,9309.191666666666,4165.591666666666,8792.758333333333,2784.2000000000003,0.3482172462985657,40.74673006317857
2020-02-13,89368.33263630001,22145.683333333334,9953.775,5318.75,7934.833333333333,2284.1,0.4186965027714375,39.62632713787613
2020-02-14,89094.74943162501,35133.1,7619.191666666667,4924.158333333334,8198.958333333334,1237.6000000000001,0.5351207596872908,36.04580733941368
2020-02-15,83751.75304190833,17458.55,8159.308333333333,4331.8,7540.883333333334,2874.2999999999997,0.35760037546135776,38.016655308734585
2020-02-16,81810.26680127501,9654.9,7395.333333333333,4433.283333333333,7073.25,2820.3000000000006,0.2626017186675627,53.96413597257968
2020-02-17,87865.87902808333,5999.533333333333,9277.691666666668,6475.666666666667,6043.158333333334,2557.1,0.24756927156802352,43.77066062103349
2020-02-18,91327.57683044166,37864.950000000004,10484.958333333334,5832.675,5980.649999999999,1623.8999999999999,0.5932773562352198,48.75148240710159
2020-02-19,90242.88001606666,46430.36666666666,10578.616666666667,6337.0,7060.858333333333,858.6,0.7019499302554987,39.16312448689851
2020-02-20,89161.44128315833,55458.43333333333,10694.466666666667,6278.900000000001,4830.283333333334,2785.7999999999997,0.8123668590099564,39.84624954665936
2020-02-21,87205.64294864998,21248.683333333334,10482.208333333334,6458.966666666667,4678.716666666667,3075.1999999999994,0.43792875142060456,34.73685035116167
2020-02-22,81079.79065648334,4341.216666666666,10009.616666666667,5914.841666666667,3861.975,3075.9,0.24994730297049067,31.34143562515539
2020-02-23,78736.18985669166,34596.99166666667,5640.866666666666,4702.616666666667,3997.133333333333,3108.6,0.5707727930675399,37.258618988461144
2020-02-24,87264.802883125,46721.25,4332.333333333333,1630.05,3686.158333333334,3144.6000000000004,0.6037214500317303,32.14344885621425
2020-02-25,85823.68873355835,38737.36666666667,6590.375,4235.525000000001,4192.258333333333,2966.4,0.5775010069834797,43.300339992875315
2020-02-26,85714.16153465833,16166.933333333332,10128.716666666667,6454.716666666667,6257.908333333333,1939.2,0.38208816466604684,36.22603381407373
2020-02-27,86332.69364385,27505.375,10660.449999999999,6631.108333333333,4606.308333333333,892.5999999999999,0.5188872423943474,39.16234898829186
2020-02-28,87285.08502053334,9974.483333333335,7362.675,2671.9166666666665,5637.508333333332,212.5,0.22923819109866225,38.35194815334348
2020-02-29,80872.83757414167,6737.25,10725.275,6583.975000000001,6235.325,2902.2000000000003,0.2973371619111909,34.90127686117844
2020-03-01,77831.98819778334,34596.99166666667,5640.866666666666,4702.616666666667,6054.5166666666655,2317.2999999999997,0.5774036619211008,37.06601474833264
2020-03-02,86781.10026684166,46721.25,4332.333333333333,1630.05,6048.808333333332,3008.9,0.6070864873957276,32.55169591438775
2020-03-03,85021.49433245834,38737.36666666667,6590.375,4235.525000000001,5816.341666666666,2931.7999999999997,0.5829498417524883,43.94225105340531
2020-03-04,84918.82885088332,16166.933333333332,10128.716666666667,6454.716666666667,6073.158333333334,2718.2000000000003,0.3856667256230772,35.76914384096402
2020-03-05,85583.0393889,27505.375,10660.449999999999,6631.108333333333,6137.899999999999,395.3999999999999,0.5234323722691184,39.85916862324837
2020-03-06,86678.14159885833,9974.483333333335,7362.675,2671.9166666666665,6922.091666666667,761.8000000000001,0.23084337793720708,38.85539250616494
2020-03-07,79923.57337366667,6737.25,10725.275,6583.975000000001,5948.291666666667,3144.2999999999997,0.30086867972701126,35.19500085288151
2020-03-08,78294.18528009167,34494.424999999996,9887.041666666666,5897.116666666666,5807.100000000001,1055.2,0.6421751903218024,42.77455688590515
2020-03-09,86774.24398554167,46323.23333333334,4662.433333333333,2992.225,6253.783333333333,2197.7000000000003,0.6220496911002816,37.694640315846875
2020-03-10,85932.36559141666,42618.84166666666,9415.324999999999,5350.666666666667,6450.458333333333,157.5,0.6677906855978045,48.03644687264463
2020-03-11,86579.14010490834,47305.0,11578.508333333333,6872.625,6110.925,3027.0,0.7594916426018592,38.67446105275043
2020-03-12,87317.10635433333,50017.09166666665,7620.8,3399.341666666667,5949.458333333333,2706.2000000000003,0.6990295015691871,40.05395739605193
2020-03-13,88337.02033636665,3331.616666666667,8648.141666666668,3797.775,8305.458333333334,2657.1,0.1786061299470617,37.998407525471016
2020-03-14,87736.03174469166,5786.366666666666,5348.625,3325.775,7321.525000000001,3201.7999999999997,0.1648212983776941,31.904990721922243
2020-03-15,83393.60988399167,9563.224999999999,9353.933333333332,4529.541666666667,7950.400000000001,1356.2,0.28115703388564856,40.30944165661479
2020-03-16,89744.03686279168,20110.850000000002,11428.425000000001,6925.900000000001,8173.599999999999,1736.1000000000001,0.42860981458644254,46.21976056425913
2020-03-17,88360.71472706665,20107.758333333335,11152.283333333333,7053.416666666667,8339.975,1880.1000000000001,0.43360285678627675,32.19325275876945
2020-03-18,85918.76322258332,31241.441666666666,11469.758333333333,7066.791666666667,8908.716666666667,382.90000000000003,0.5793611290436123,38.73010717437992
2020-03-19,85801.24714295834,17237.391666666666,9478.733333333332,6612.224999999999,9420.425000000001,1305.5,0.38843666158453083,36.01847589278629
2020-03-20,85569.62527756668,5720.25,8193.199999999999,2919.975,9274.449999999999,1617.3999999999999,0.19672196699934744,31.891647762925658
2020-03-21,79545.80475755833,16554.35,10170.658333333333,5018.841666666667,8260.216666666667,3385.0,0.39906378591240216,44.20658802817932
2020-03-22,79801.25940844166,5314.358333333333,9179.608333333334,5183.0,9306.275,3100.7999999999997,0.24657463820157663,36.37837773956055
2020-03-23,87216.36601737501,3975.491666666667,10299.683333333332,4804.258333333334,11749.991666666667,1586.8,0.21875978333621904,39.38274477695825
2020-03-24,88143.48538699168,8258.741666666667,10795.708333333334,6303.116666666668,12842.491666666667,1340.0000000000002,0.28768509159054617,38.66922367969293
2020-03-25,86765.88773910834,13906.199999999999,11178.666666666666,7177.675,13192.6,2380.6,0.37183439837180204,38.058469145184034
2020-03-26,85372.30894425833,16278.783333333331,11457.333333333334,6879.650000000001,12346.783333333333,1263.8999999999999,0.4054683198186445,36.503038000396025
2020-03-27,84112.422587225,23769.49166666667,10393.724999999999,6922.666666666667,12200.199999999999,385.3,0.4884639161442184,40.94867898731729
2020-03-28,78227.02222390834,4720.033333333334,8328.725,5549.808333333333,11100.15,2284.9,0.23775117776351243,37.589328650202184
2020-03-29,76200.96953784167,33105.708333333336,10629.933333333332,5569.508333333334,12567.041666666666,2479.6,0.6470409799118749,41.623102105487234
2020-03-30,84675.27951160833,10354.925,8174.216666666667,6055.283333333333,12718.516666666668,82.10000000000001,0.2903376893681191,35.67154123175153
2020-03-31,86753.65147355833,10307.608333333335,4921.6916666666675,2222.0916666666667,12517.175000000001,1553.5999999999997,0.20116031279658222,50.77918029756213
2020-04-01,87462.57040905002,11700.016666666665,11002.699999999999,6910.291666666667,11857.366666666667,3041.2999999999997,0.338579213883579,39.119103947831455
2020-04-02,86947.678445375,22259.275000000005,10177.741666666667,5904.625,12401.308333333334,3119.9,0.44097372525886197,39.88169408089107
2020-04-03,86218.22535843334,2588.8583333333336,5556.933333333333,2538.975,13295.116666666663,2038.3999999999999,0.12392700757000154,35.06725136032142
2020-04-04,79219.34770044166,8897.666666666666,10828.15,4317.75,13498.775,767.1999999999999,0.30350624392395265,38.23593254467589
2020-04-05,77577.54190110833,6885.166666666667,10795.366666666667,7139.641666666667,15499.216666666665,3414.8000000000006,0.319940209392551,35.83208371911921
2020-04-06,88379.58638255834,8992.783333333333,6881.7,3508.633333333333,14760.074999999999,3154.7999999999997,0.21931667096477742,39.37908867779093
2020-04-07,90453.92327758332,4979.483333333333,6765.458333333333,2587.7666666666664,13403.183333333332,3449.6999999999994,0.1584531418206083,35.4455585874449
2020-04-08,87310.56254786666,13339.083333333334,7777.625,4888.675,11649.316666666666,3452.7000000000003,0.2978492243601831,41.89239731669805
2020-04-09,86492.85045765834,26100.108333333334,12467.958333333334,7080.508333333334,14808.5,2892.0,0.5277728131106834,38.806332221050376
2020-04-10,87758.0764563,12487.133333333333,12064.233333333332,6921.716666666667,15099.316666666666,2426.8,0.35863460782445095,40.37421448336274
2020-04-11,80671.49459603334,12813.925000000001,12215.608333333332,7463.058333333333,16006.983333333332,3444.5,0.40277661681334886,46.68391479057392
2020-04-12,79486.32381646667,12037.975,12269.658333333335,6251.441666666666,16884.149999999998,3275.7999999999997,0.38445701766961415,36.39103048087852
2020-04-13,87421.27537783334,9240.383333333333,10194.05,4493.616666666668,16862.608333333334,289.7,0.2737096879058714,38.09407839281847
2020-04-14,87289.52689734167,6916.158333333333,8164.833333333333,5794.616666666666,16497.99166666667,3363.5,0.2391536427718808,42.946774441103145
2020-04-15,89927.81413353333,16612.31666666667,11907.708333333334,7700.183333333333,15740.766666666665,3415.5,0.402769806898121,48.10442778846541
2020-04-16,96348.11487048333,36323.666666666664,11456.625,7369.8,15606.783333333335,3505.3000000000006,0.5724044704019646,53.10722454203592
2020-04-17,89134.11889227499,37540.85,6020.558333333332,2318.741666666667,15228.716666666667,3545.3000000000006,0.5147316265665841,57.77322755044877
2020-04-18,80670.98755749167,20962.266666666666,12382.416666666666,4516.049999999999,14576.483333333332,3616.1999999999994,0.4693227947203595,59.20898719957372
2020-04-19,78209.2725621,38934.59166666667,12212.85,5757.975000000001,16328.9,3527.0,0.7276044745395429,50.63849599875679
2020-04-20,86147.27788045834,24290.733333333334,12753.941666666666,7102.908333333333,15005.083333333334,1658.4000000000003,0.5124663764140571,59.956989924882635
2020-04-21,88423.11917758333,4257.416666666667,12571.550000000001,7664.083333333333,14785.466666666665,3536.4,0.2769982582361715,52.67460761441143
2020-04-22,89814.88470335833,4622.508333333333,11944.266666666665,7672.075,15237.324999999999,2986.5,0.2698756456689374,45.13983854339731
2020-04-23,93599.68319256666,6998.933333333333,11642.766666666668,7622.349999999999,13817.308333333334,3532.6999999999994,0.28059977453092266,48.369235222861136
2020-04-24,92248.97790514166,10642.25,10078.675000000001,6989.649999999999,14283.158333333333,3577.2999999999997,0.30038896505167134,52.64581339441264
2020-04-25,84588.47401994166,6867.683333333333,12215.191666666666,3450.308333333333,14067.516666666665,3217.3000000000006,0.26638597745623305,60.256669209675565
2020-04-26,79348.805563475,11254.991666666669,10774.508333333333,5337.658333333333,14939.008333333331,1364.5,0.34489691607822626,63.45552549671406
2020-04-27,88728.77697167499,1334.8749999999998,12467.125,7335.391666666667,14230.924999999997,3519.7999999999997,0.2382247607606987,54.65930958653269
2020-04-28,91723.79999131667,4440.158333333334,11927.091666666667,5124.583333333333,14808.691666666668,3490.1000000000004,0.2343103244236275,55.13867329051541
2020-04-29,92355.470601475,18900.583333333332,10441.475,5381.150000000001,14549.583333333334,3469.3000000000006,0.37597348708414,62.3680975924247
2020-04-30,90711.79926928332,7913.933333333332,7271.225000000001,4187.0,14448.533333333333,3088.7999999999997,0.21355720523000474,60.47647448941034
2020-05-01,86320.17766624999,2084.2,12210.108333333332,3171.616666666667,14143.5,3540.1999999999994,0.20233884443021638,56.86559126142576
2020-05-02,84718.11731040834,8384.941666666668,11858.083333333334,4945.491666666668,13121.283333333335,3577.6,0.29732148761492894,62.52825614982651
2020-05-03,86155.20792536667,12367.316666666666,11914.575000000003,7069.966666666667,13826.883333333331,3447.6000000000004,0.36389974661186336,58.698543794381855
2020-05-04,97228.41211395833,32769.49166666667,11316.758333333337,5816.166666666667,13507.458333333334,3346.7000000000003,0.5132493227203756,57.091188988373055
2020-05-05,99586.62294665833,10062.166666666664,12229.958333333334,4772.241666666667,13393.625,3585.1,0.27176708945299993,55.340680813092646
2020-05-06,96528.27055811668,22880.566666666666,11588.908333333335,3431.275,14395.591666666665,3645.6999999999994,0.39263885886343664,47.3908776679257
2020-05-07,93900.18934273331,23986.05833333333,12077.450000000003,4786.808333333333,14397.666666666666,3628.9,0.43503976885034856,53.986412692073586
2020-05-08,91024.366878725,3750.266666666667,12177.958333333334,5391.158333333334,14463.916666666666,3643.8999999999996,0.23421622214343887,53.80070604859046
2020-05-09,87640.695447575,18082.7,12002.666666666666,5078.291666666667,13309.775,3615.1,0.4012252316547119,57.93292593069543
2020-05-10,88456.88857648334,43607.84166666667,12054.974999999999,5784.833333333333,14525.633333333331,3155.1999999999994,0.6946621228585258,58.12571794696801
2020-05-11,100177.54407818332,30275.216666666664,12442.699999999999,4576.733333333333,14860.383333333331,2804.1000000000004,0.47210829967132156,44.546954120445406
2020-05-12,99503.36857625832,6847.2333333333345,12037.541666666666,4480.883333333334,14900.341666666667,3628.4,0.234822787084099,45.65439045811894
2020-05-13,99991.20302355832,3048.6,11995.441666666666,6906.133333333332,14947.008333333331,3686.6,0.21952106121603968,49.56534726553541
2020-05-14,102290.88314188334,12174.308333333334,11290.658333333333,6023.549999999999,14303.316666666666,1363.5,0.28828098615361836,56.500720006882155
2020-05-15,104955.43239424168,21181.791666666668,10630.683333333332,5781.833333333333,13768.533333333335,2182.6000000000004,0.3581930680073681,54.79721439161036
2020-05-16,102440.60416374165,1514.45,11926.25,6221.608333333334,13228.85,2941.7999999999997,0.19193862134886464,53.26726317473373
2020-05-17,99976.8121235,2372.2166666666667,11819.341666666665,6753.258333333334,13765.666666666666,3346.1,0.20949674451305586,58.1465546336042
2020-05-18,109015.26748098334,3868.2666666666664,7836.8,6007.016666666666,13964.616666666667,3691.3000000000006,0.16247341994022108,59.62741588610683
2020-05-19,108210.14156095835,5144.858333333334,10695.658333333335,6351.091666666667,14299.258333333331,3043.2999999999997,0.20507882175564912,67.91515231044342
2020-05-20,114895.56171144999,6044.266666666666,9301.408333333333,5710.141666666666,14642.574999999999,2493.7000000000003,0.18326048763786437,79.81849030765231
2020-05-21,115482.50716530834,12713.091666666667,10668.4,5800.3,14720.400000000001,994.9000000000001,0.2526944762715808,85.49509903184835
2020-05-22,115654.92374335833,7361.058333333333,12059.708333333334,7028.158333333333,14507.074999999999,3742.7000000000003,0.22868827494703933,70.02616864126867
2020-05-23,106569.37469679168,14789.183333333334,12563.758333333337,7018.016666666666,13751.650000000001,3827.2999999999993,0.32252191055004936,74.77607863270909
2020-05-24,100755.36590265833,6391.2,6961.608333333334,2655.6583333333333,14850.583333333334,3826.0,0.15888450727411133,75.31135331106809
2020-05-25,93877.39973368333,19859.225000000002,9981.683333333332,4599.908333333334,15958.15,3790.6,0.36687016006376727,83.68934919617872
2020-05-26,98236.75466566667,22751.733333333334,12582.666666666666,7666.850000000001,15653.75,1668.8999999999999,0.4377307673319216,72.04590042369568
2020-05-27,110208.93207515,5665.441666666667,12289.825000000003,7687.858333333334,15367.608333333332,3596.2999999999997,0.2326773748475695,52.21812691376139
2020-05-28,115279.36374706666,27043.925,12345.324999999999,7530.850000000001,15412.983333333332,3952.6000000000004,0.4070121353458104,63.427013095829345
2020-05-29,109010.87616983334,9570.108333333332,12455.375,4135.25,14632.566666666666,3906.8000000000006,0.2399827820168719,28.01255960755099
2020-05-30,89533.97816705001,22773.31666666667,12575.041666666666,5894.625,14170.949999999999,3913.9,0.4606405766577614,37.2249611434536
2020-05-31,84199.55061711666,34388.125,12244.708333333334,7879.241666666666,14399.050000000003,3958.6,0.6474152724149862,37.40231955864644
2020-06-01,84387.517827575,26587.40833333333,12384.491666666667,7748.175,14578.4,3817.2000000000003,0.5536372700932015,32.60748036873999
2020-06-02,97386.30269820832,1604.7166666666665,12293.125,7570.816666666666,14532.691666666666,3784.6,0.22044843821479532,24.48281222032211
2020-06-03,105474.87479249999,7567.108333333333,11841.208333333334,7417.1500000000015,15014.866666666667,3710.4,0.2543303959302178,35.087457408349614
2020-06-04,110947.88642178332,15118.575000000003,12249.316666666668,7460.724999999999,14708.741666666667,3789.6999999999994,0.31391870354574397,49.25812037626988
2020-06-05,116975.189353125,18856.7,11647.883333333333,7185.033333333334,13944.433333333334,1614.0,0.3222018008698337,53.13522210136917
2020-06-06,118332.24246866668,17530.483333333334,12074.983333333332,7424.05,13102.833333333334,1640.1999999999998,0.31292837771135584,59.011722479277466
2020-06-07,117915.86038858333,23855.175,12197.925000000001,7396.058333333333,14152.341666666665,3243.5,0.3684759470876074,60.61689429619463
2020-06-08,123150.21015675,9612.958333333334,11894.783333333335,5414.599999999999,14821.058333333334,3726.8999999999996,0.21861385077945822,64.20445093390713
2020-06-09,119308.03290783335,1412.6583333333335,7400.099999999999,3296.4500000000003,15003.608333333332,3823.6999999999994,0.10149533135533145,65.23580633986307
2020-06-10,112809.07075483333,3303.5833333333335,9580.841666666667,4287.991666666667,14618.891666666668,3809.2000000000003,0.1522254952705646,78.25559918592184
2020-06-11,113775.784413475,29407.558333333334,11694.183333333332,4384.083333333334,14594.783333333333,3857.8000000000006,0.39978476293952847,79.52702221037994
2020-06-12,111624.21159875001,8474.116666666667,11967.358333333332,4912.716666666666,14619.208333333334,3667.2999999999997,0.22713881964789245,43.551735857686715
2020-06-13,102068.40740221669,3897.7333333333336,12436.5,6131.141666666667,13480.991666666669,3449.6999999999994,0.22010116128756316,24.513585689014995
2020-06-14,98693.16544653331,3091.058333333333,12438.616666666667,5490.341666666666,15054.166666666666,3808.6999999999994,0.21298350875222652,27.209339819763585
2020-06-15,106903.47400257499,12135.391666666668,12609.400000000001,6604.599999999999,15314.591666666665,3845.1000000000004,0.2932495127886261,50.87145512316406
2020-06-16,110043.28172700833,13040.758333333333,12356.233333333332,7673.625,15374.425000000001,3858.3999999999996,0.3005237225540687,47.72704945106665
2020-06-17,108329.25173758333,34536.575000000004,12360.591666666667,7408.466666666667,15186.691666666666,3751.9,0.5013016564065563,26.85999385793091
2020-06-18,108147.91154649999,36522.066666666666,12434.691666666666,7506.149999999999,14961.741666666667,3771.3000000000006,0.5220896781631901,25.448181017297813
2020-06-19,115228.25516583334,40504.333333333336,12233.333333333334,7474.783333333333,14262.566666666666,3847.7000000000003,0.5225493514012158,30.379012713221126
2020-06-20,114456.27568533334,19349.866666666665,11884.949999999999,7275.433333333333,13638.675000000001,3860.4,0.33646254667479786,30.23506571695663
2020-06-21,114249.92250966666,2846.8249999999994,11953.75,6562.633333333332,14738.691666666666,3819.9,0.18698663302398122,31.007650066893024
2020-06-22,124053.72933316666,15253.975,12062.041666666666,6757.325,15511.433333333334,3452.9,0.2746660003679302,28.770881992473527
2020-06-23,120099.99172566667,7611.541666666667,11830.6,6986.100000000001,15631.450000000003,3179.3999999999996,0.22005198574063406,26.128002420613146
2020-06-24,119851.90843949998,1940.4333333333334,10985.566666666666,6515.108333333333,15362.516666666668,1911.7,0.16220941815997036,23.690643760723187
2020-06-25,122944.23100783334,592.3666666666667,11130.975,7140.5250000000015,14234.975,2666.5,0.15343433776461432,24.118702974192296
2020-06-26,124588.29970966668,516.6416666666667,9935.891666666668,6295.149999999999,14806.35,2673.7000000000003,0.13442420654556778,28.131524977399817
2020-06-27,119965.42166641667,1830.6833333333334,9228.866666666667,5524.400000000001,14297.175000000001,1116.3999999999999,0.13823941740574516,31.777366262230625
2020-06-28,121526.03080855834,3799.991666666667,7833.341666666667,4624.166666666667,15730.091666666665,3574.1,0.13377792306580527,30.73333818251378
2020-06-29,127481.51061041665,1959.2666666666667,7546.516666666666,5159.075,14964.091666666665,2550.4,0.11503517853776556,28.316146900211198
2020-06-30,124654.03952883331,2445.9,7971.55,3202.525,15752.300000000001,2532.1,0.10926220322647152,50.01642990008469
2020-07-01,126394.952507,15930.466666666665,8891.074999999999,6980.833333333333,15955.791666666666,3361.2000000000003,0.25161111554861115,60.09367260358595
2020-07-02,129046.66507308332,9004.975,10063.525,7059.458333333333,15701.108333333332,1289.3999999999999,0.20246907053767116,57.27412353754307
2020-07-03,130837.84992216667,1088.6833333333334,10846.025,7280.708333333333,15146.791666666666,2012.0,0.14686435674460874,24.99397097781601
2020-07-04,127255.40955525001,676.1749999999998,11531.841666666667,7703.958333333333,14459.991666666667,2606.8,0.15647252301172226,29.926012446541915
2020-07-05,121986.557227625,1364.3583333333333,10587.0,7232.075000000001,14568.85,2609.8,0.15725858462861075,33.08109413529489
2020-07-06,122925.79513933334,3612.8000000000006,9789.833333333334,6654.683333333334,15612.616666666667,2228.3999999999996,0.16316605187651786,27.702351225021133
2020-07-07,112962.76701566666,9772.333333333334,10099.658333333333,7059.175,15748.099999999999,3294.6,0.23840746272558655,58.76397412593472
2020-07-08,116166.47939983332,5726.25,10782.758333333333,7325.933333333333,15994.916666666666,1740.3999999999996,0.2051791686363258,74.44392842508098
2020-07-09,120289.51021841665,11486.641666666668,11481.866666666669,7337.291666666667,16308.733333333332,3567.7000000000007,0.25194050541042196,58.36911051159489
2020-07-10,120094.27672483334,11043.541666666666,10382.433333333332,7259.875,15795.533333333335,3608.6,0.23886109132183383,73.94574007591048
2020-07-11,118398.67520691668,652.0749999999999,10432.574999999999,7322.191666666667,14506.316666666668,3660.3999999999996,0.1554649292696762,70.03807240998238
2020-07-12,117448.53371865,1524.5083333333332,10171.875,7122.9000000000015,15459.991666666667,3609.5,0.16023429784500548,73.5726932288952
2020-07-13,125419.47730658331,17557.908333333336,11372.625,7520.533333333333,15724.583333333334,3599.6000000000004,0.2906332210073191,78.6808966626988
2020-07-14,128110.34753071668,13662.216666666665,11660.1,7382.25,15864.216666666667,3507.1000000000004,0.2552843489775498,64.19645236156424
2020-07-15,128929.92890966666,28234.475000000002,11735.049999999997,7302.383333333334,16266.058333333332,3102.2999999999997,0.366648060175802,72.37785169825912
2020-07-16,133820.49116633332,14193.241666666669,11356.875000000002,7142.666666666667,16395.333333333332,1861.2,0.24430326811980957,77.13958448292024
2020-07-17,137653.905616,8179.325,11192.141666666668,7265.683333333334,15823.258333333331,3277.6,0.1935081309956226,47.65902745728795
2020-07-18,134759.68470291665,6565.366666666666,10837.166666666666,7460.6083333333345,15010.908333333333,1632.3999999999999,0.18449985039278252,24.524569013113094
2020-07-19,130042.29230266665,608.975,10403.491666666667,6202.316666666668,16539.875,2031.5,0.1323783442179474,27.68209380958574
